"Dept.","Crs.Name","Sec.Min.Cred","Term","Year","Semester","Enroll.Cap","Enrolled","Start.Time","End.Time","Bldg","Csm.Room","Days","Division","Crs.Level"
"HIS","HIS-112",3,"18/FA",2018,"FA",48,34," 10:20 AM"," 11:20 AM","MHAC","203","MWF","SSH","100"
"HIS","HIS-112",3,"18/FA",2018,"FA",48,34," 10:20 AM"," 11:20 AM","MHAC","204","MWF","SSH","100"
"HIS","HIS-112",3,"15/FA",2015,"FA",48,23," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","100"
"HIS","HIS-112",3,"16/FA",2016,"FA",35,34," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","100"
"HIS","HIS-112",3,"17/FA",2017,"FA",3,34," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","100"
"HIS","HIS-112",3,"18/FA",2018,"FA",48,39," 1:00 PM"," 2:00 PM","MHAC","203","MWF","SSH","100"
"HIS","HIS-112",3,"18/FA",2018,"FA",48,39," 1:00 PM"," 2:00 PM","MHAC","204","MWF","SSH","100"
"HIS","HIS-112",3,"18/FA",2018,"FA",48,31," 10:20 AM"," 11:20 AM","STRA","106","MWF","SSH","100"
"HIS","HIS-112",3,"18/FA",2018,"FA",48,49," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","100"
"HIS","HIS-199T",1,"16/WI",2016,"WI",25,29," 11:45 AM"," 12:45 PM","STRA","201","MTWTH","SSH","100"
"HIS","HIS-199T",1,"18/WI",2018,"WI",24,11," 11:45 AM"," 12:45 PM","STRA","106","MTWTH","SSH","100"
"HIS","HIS-199T",1,"17/WI",2017,"WI",24,10," 11:45 AM"," 12:45 PM","STRA","106","MTWTH","SSH","100"
"HIS","HIS-200",3,"13/FA",2013,"FA",48,44," 9:10 AM"," 10:10 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-200",3,"14/FA",2014,"FA",48,51," 9:10 AM"," 10:10 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-200",3,"15/FA",2015,"FA",48,47," 9:10 AM"," 10:10 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-200",3,"16/FA",2016,"FA",48,50," 9:10 AM"," 10:10 AM","STRA","106","MWF","SSH","200"
"HIS","HIS-200",3,"17/FA",2017,"FA",48,44," 9:10 AM"," 10:10 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-202",3,"18/WI",2018,"WI",24,22," 1:00 PM"," 3:30 PM","MCSC","THEATRE","MTWTHF","SSH","200"
"HIS","HIS-210",3,"13/SP",2013,"SP",36,29," 10:20 AM"," 11:20 AM","KAIC","101","MWF","SSH","200"
"HIS","HIS-210",3,"15/SP",2015,"SP",36,31," 10:20 AM"," 11:20 AM","MHAC","203/204","MWF","SSH","200"
"HIS","HIS-210",3,"16/SP",2016,"SP",50,49," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","200"
"HIS","HIS-210",3,"18/SP",2018,"SP",36,36," 10:20 AM"," 11:20 AM","STRA","106","MWF","SSH","200"
"HIS","HIS-220",3,"13/SP",2013,"SP",36,41," 9:10 AM"," 10:10 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-220",3,"14/SP",2014,"SP",36,43," 9:10 AM"," 10:10 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-220",3,"15/SP",2015,"SP",36,51," 9:10 AM"," 10:10 AM","STRA","106","MWF","SSH","200"
"HIS","HIS-220",3,"17/SP",2017,"SP",36,50," 11:30 AM"," 12:30 PM","KAIC","106","MWF","SSH","200"
"HIS","HIS-220",3,"16/SP",2016,"SP",50,53," 9:10 AM"," 10:10 AM","STRA","106","MWF","SSH","200"
"HIS","HIS-220",3,"18/SP",2018,"SP",36,27," 9:10 AM"," 10:10 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-221",3,"16/WI",2016,"WI",24,17," 1:00 PM"," 3:30 PM","STRA","106","MTWTHF","SSH","200"
"HIS","HIS-221",3,"19/WI",2019,"WI",24,0," 9:00 AM"," 11:30 AM",NA,NA,"MTWTHF","SSH","200"
"HIS","HIS-226",3,"17/SP",2017,"SP",36,17," 1:00 PM"," 2:00 PM","KAIC","107","MWF","SSH","200"
"HIS","HIS-230",3,"14/SP",2014,"SP",36,32," 10:20 AM"," 11:20 AM","KAIC","106","MWF","SSH","200"
"HIS","HIS-230",3,"16/SP",2016,"SP",50,48," 10:20 AM"," 11:20 AM","STRA","106","MWF","SSH","200"
"HIS","HIS-230",3,"17/SP",2017,"SP",36,11," 9:40 AM"," 11:10 AM","KAIC","105","TTH","SSH","200"
"HIS","HIS-230",3,"18/SP",2018,"SP",36,27," 11:30 AM"," 12:30 PM","KAIC","107","MWF","SSH","200"
"HIS","HIS-242",3,"17/FA",2017,"FA",24,18," 2:10 PM"," 3:10 PM","KAIC","105","MWF","SSH","200"
"HIS","HIS-244",1,"17/SP",2017,"SP",36,7," 1:00 PM"," 2:00 PM","STRA","315","T","SSH","200"
"HIS","HIS-244",2,"18/SP",2018,"SP",24,15," 1:00 PM"," 2:00 PM","STRA","210","TTH","SSH","200"
"HIS","HIS-270",3,"18/SP",2018,"SP",24,9," 9:40 AM"," 11:10 AM","CMLI","105","TTH","SSH","200"
"HIS","HIS-300",3,"13/SP",2013,"SP",24,25," 9:40 AM"," 11:10 AM","BOON","104","TTH","SSH","300"
"HIS","HIS-300",3,"15/SP",2015,"SP",24,37," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","300"
"HIS","HIS-300",3,"17/SP",2017,"SP",36,36," 9:40 AM"," 11:10 AM","MHAC","203/204","TTH","SSH","300"
"HIS","HIS-300",3,"18/FA",2018,"FA",24,10," 2:40 PM"," 4:10 PM","CMLI","209","TTH","SSH","300"
"HIS","HIS-301",3,"14/FA",2014,"FA",24,32," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","300"
"HIS","HIS-301",3,"16/FA",2016,"FA",24,19," 1:00 PM"," 2:30 PM","KAIC","104","TTH","SSH","300"
"HIS","HIS-303",3,"17/WI",2017,"WI",24,9," 1:00 PM"," 3:30 PM","STRA","315","MTWTHF","SSH","300"
"HIS","HIS-304",3,"15/SP",2015,"SP",24,35," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","300"
"HIS","HIS-304",3,"17/SP",2017,"SP",36,43," 1:00 PM"," 2:00 PM","KAIC","106","MWF","SSH","300"
"HIS","HIS-306",3,"14/SP",2014,"SP",24,29," 10:20 AM"," 11:20 AM","STRA","106","MWF","SSH","300"
"HIS","HIS-309",3,"14/WI",2014,"WI",24,59," 8:30 AM"," 10:45 AM","KAIC","106","MTWTH","SSH","300"
"HIS","HIS-309",3,"16/WI",2016,"WI",24,106," 9:00 AM"," 11:30 AM","KAIC","106","MTWTHF","SSH","300"
"HIS","HIS-309",3,"18/WI",2018,"WI",100,100," 9:00 AM"," 11:30 AM","KAIC","106","MTWTHF","SSH","300"
"HIS","HIS-314",3,"16/SP",2016,"SP",24,22," 11:30 AM"," 12:30 PM","KAIC","100","MWF","SSH","300"
"HIS","HIS-320",3,"18/FA",2018,"FA",24,5," 9:40 AM"," 11:10 AM","KAIC","103","TTH","SSH","300"
"HIS","HIS-320",3,"13/FA",2013,"FA",24,8," 2:10 PM"," 3:10 PM","KAIC","101","MWF","SSH","300"
"HIS","HIS-320",3,"15/FA",2015,"FA",24,10," 10:20 AM"," 11:20 AM","KAIC","100","MWF","SSH","300"
"HIS","HIS-321",2,"16/WI",2016,"WI",24,4," 1:00 PM"," 3:30 PM","STRA","210","MTWTHF","SSH","300"
"HIS","HIS-321",3,"14/WI",2014,"WI",24,3," 10:55 AM"," 1:15 PM","STRA","210","MTWTH","SSH","300"
"HIS","HIS-322",1,"16/SP",2016,"SP",12,4," 11:30 AM"," 12:30 PM","STRA","317","T","SSH","300"
"HIS","HIS-322",1,"16/SP",2016,"SP",12,4," 12:40 PM"," 1:40 PM","STRA","317","W","SSH","300"
"HIS","HIS-325",3,"14/FA",2014,"FA",24,13," 2:10 PM"," 3:10 PM","STRA","210","MWF","SSH","300"
"HIS","HIS-325",3,"16/FA",2016,"FA",24,6," 9:10 AM"," 10:10 AM","MHAC","206","MWF","SSH","300"
"HIS","HIS-326",2,"15/WI",2015,"WI",24,5," 8:30 AM"," 10:45 AM","STRA","210","MTWTH","SSH","300"
"HIS","HIS-326",2,"17/WI",2017,"WI",24,2," 9:00 AM"," 11:30 AM","STRA","210","MTWTHF","SSH","300"
"HIS","HIS-326",3,"13/WI",2013,"WI",24,5," 1:20 PM"," 3:35 PM","STRA","210","MTWTH","SSH","300"
"HIS","HIS-327",1,"15/SP",2015,"SP",24,5," 9:40 AM"," 11:10 AM","STRA","208","TTH","SSH","300"
"HIS","HIS-327",1,"17/SP",2017,"SP",24,3,NA,NA,"STRA","201","MWF","SSH","300"
"HIS","HIS-328",3,"14/WI",2014,"WI",24,19," 8:30 AM"," 10:45 AM","BOON","101","MTWTH","SSH","300"
"HIS","HIS-328",3,"18/WI",2018,"WI",24,15," 9:00 AM"," 11:30 AM","LANG","202","MTWTHF","SSH","300"
"HIS","HIS-331",3,"13/FA",2013,"FA",36,18," 2:10 PM"," 3:10 PM","STRA","106","MWF","SSH","300"
"HIS","HIS-331",3,"15/FA",2015,"FA",36,20," 2:10 PM"," 3:10 PM","STRA","106","MWF","SSH","300"
"HIS","HIS-331",3,"18/SP",2018,"SP",36,32," 8:00 AM"," 9:00 AM","KAIC","107","MWF","SSH","300"
"HIS","HIS-332",3,"15/SP",2015,"SP",36,34," 10:20 AM"," 11:20 AM","STRA","106","MWF","SSH","300"
"HIS","HIS-332",3,"17/SP",2017,"SP",24,21," 10:20 AM"," 11:20 AM","STRA","106","MWF","SSH","300"
"HIS","HIS-332",3,"18/FA",2018,"FA",24,24," 10:20 AM"," 11:20 AM","STRA","201","MWF","SSH","300"
"HIS","HIS-336",3,"17/FA",2017,"FA",24,11," 2:10 PM"," 3:10 PM","KAIC","102","MWF","SSH","300"
"HIS","HIS-337",3,"13/FA",2013,"FA",36,43," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","300"
"HIS","HIS-337",3,"15/FA",2015,"FA",24,24," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","300"
"HIS","HIS-337",3,"17/FA",2017,"FA",36,12," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","300"
"HIS","HIS-338",3,"14/SP",2014,"SP",24,21," 2:10 PM"," 3:10 PM","KAIC","101","MWF","SSH","300"
"HIS","HIS-339",3,"13/WI",2013,"WI",48,75," 8:30 AM"," 10:45 AM","KAIC","106","MTWTH","SSH","300"
"HIS","HIS-339",3,"15/WI",2015,"WI",48,96," 8:30 AM"," 10:45 AM","KAIC","106","MTWTH","SSH","300"
"HIS","HIS-339",3,"17/WI",2017,"WI",48,92," 9:00 AM"," 11:30 AM","BOON","103","MTWTHF","SSH","300"
"HIS","HIS-340",3,"16/SP",2016,"SP",24,17," 9:40 AM"," 11:10 AM","KAIC","104","TTH","SSH","300"
"HIS","HIS-340",3,"17/FA",2017,"FA",25,14," 9:40 AM"," 11:10 AM","STRA","315","TTH","SSH","300"
"HIS","HIS-344",3,"13/WI",2013,"WI",24,12," 10:55 AM"," 1:10 PM","BOON","103","MTWTH","SSH","300"
"HIS","HIS-344",3,"15/WI",2015,"WI",24,13," 10:55 AM"," 1:15 PM","STRA","201","MTWTH","SSH","300"
"HIS","HIS-345",3,"13/SP",2013,"SP",30,28," 1:00 PM"," 2:00 PM","KAIC","107","MWF","SSH","300"
"HIS","HIS-345",3,"16/FA",2016,"FA",24,13," 1:00 PM"," 2:30 PM","STRA","201","TTH","SSH","300"
"HIS","HIS-346",3,"13/SP",2013,"SP",24,12," 9:10 AM"," 10:10 AM","COVE","4","MWF","SSH","300"
"HIS","HIS-346",3,"15/FA",2015,"FA",24,6," 2:10 PM"," 3:10 PM","MHAC","203/204","MWF","SSH","300"
"HIS","HIS-352",3,"13/SP",2013,"SP",24,24," 2:10 PM"," 3:10 PM","STRA","201","MWF","SSH","300"
"HIS","HIS-352",3,"15/SP",2015,"SP",24,16," 11:30 AM"," 12:30 PM","STRA","106","MWF","SSH","300"
"HIS","HIS-354",3,"14/FA",2014,"FA",40,38," 8:00 AM"," 9:30 AM","KAIC","107","TTH","SSH","300"
"HIS","HIS-356",3,"18/WI",2018,"WI",15,7," 1:00 PM"," 3:30 PM","KAIC","102","MTWTHF","SSH","300"
"HIS","HIS-358",3,"15/SP",2015,"SP",24,10," 9:40 AM"," 11:10 AM","KAIC","104","TTH","SSH","300"
"HIS","HIS-358",3,"18/SP",2018,"SP",25,17," 1:00 PM"," 2:00 PM","STRA","314","MWF","SSH","300"
"HIS","HIS-359",3,"15/FA",2015,"FA",24,14," 9:40 AM"," 11:10 AM","STRA","201","TTH","SSH","300"
"HIS","HIS-360",3,"18/FA",2018,"FA",24,14," 3:20 PM"," 4:20 PM","KAIC","104","MWF","SSH","300"
"HIS","HIS-360",3,"16/FA",2016,"FA",24,6," 2:10 PM"," 3:10 PM","STRA","314","MWF","SSH","300"
"HIS","HIS-361",3,"18/SP",2018,"SP",24,7," 2:10 PM"," 3:10 PM","STRA","210","MWF","SSH","300"
"HIS","HIS-361",3,"17/SP",2017,"SP",24,9," 2:10 PM"," 3:10 PM","KAIC","107","MWF","SSH","300"
"HIS","HIS-363",3,"16/FA",2016,"FA",24,16," 11:30 AM"," 12:30 PM","STRA","210","MWF","SSH","300"
"HIS","HIS-364",3,"15/SP",2015,"SP",24,24," 8:00 AM"," 9:00 AM","MHAC","203/204","MWF","SSH","300"
"HIS","HIS-364",3,"17/SP",2017,"SP",24,18," 8:00 AM"," 9:00 AM","STRA","106","MWF","SSH","300"
"HIS","HIS-364",3,"18/SP",2018,"SP",24,12," 10:20 AM"," 11:20 AM","KAIC","107","MWF","SSH","300"
"HIS","HIS-365",3,"17/FA",2017,"FA",24,10," 6:30 PM"," 9:30 PM","STRA","106","T","SSH","300"
"HIS","HIS-367",3,"16/SP",2016,"SP",24,14," 2:40 PM"," 4:10 PM","KAIC","107","TTH","SSH","300"
"HIS","HIS-368",3,"13/SP",2013,"SP",24,37," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","300"
"HIS","HIS-368",3,"14/SP",2014,"SP",24,33," 1:00 PM"," 2:00 PM","STRA","106","MWF","SSH","300"
"HIS","HIS-370",3,"14/FA",2014,"FA",24,9," 2:40 PM"," 4:10 PM","STRA","315","TTH","SSH","300"
"HIS","HIS-370",3,"15/FA",2015,"FA",24,13," 2:40 PM"," 4:10 PM","BOON","104","TTH","SSH","300"
"HIS","HIS-370",3,"16/FA",2016,"FA",24,3," 2:40 PM"," 4:10 PM","MHAC","206","TTH","SSH","300"
"HIS","HIS-370",3,"18/FA",2018,"FA",24,3," 2:10 PM"," 3:10 PM","KAIC","103","MWF","SSH","300"
"HIS","HIS-372",3,"15/WI",2015,"WI",24,6," 10:55 AM"," 1:15 PM","STRA","315","MTWTH","SSH","300"
"HIS","HIS-372",3,"17/WI",2017,"WI",24,6," 9:00 AM"," 11:30 AM","STRA","315","MTWTHF","SSH","300"
"HIS","HIS-374",3,"15/SP",2015,"SP",24,4," 2:40 PM"," 4:10 PM","STRA","314","TTH","SSH","300"
"HIS","HIS-374",3,"17/SP",2017,"SP",24,7," 2:40 PM"," 4:10 PM","STRA","314","TTH","SSH","300"
"HIS","HIS-375",3,"17/SP",2017,"SP",24,3," 9:40 AM"," 11:10 AM","STRA","315","TTH","SSH","300"
"HIS","HIS-376",3,"15/SP",2015,"SP",24,7," 9:40 AM"," 11:10 AM","STRA","315","TTH","SSH","300"
"HIS","HIS-376",3,"16/SP",2016,"SP",24,6," 9:40 AM"," 11:10 AM","STRA","314","TTH","SSH","300"
"HIS","HIS-376",3,"18/FA",2018,"FA",24,0," 11:30 AM"," 12:30 PM","KAIC","108","MWF","SSH","300"
"HIS","HIS-378",3,"16/WI",2016,"WI",24,8," 9:00 AM"," 11:30 AM","MHAC","206","MTWTHF","SSH","300"
"HIS","HIS-380",3,"13/FA",2013,"FA",24,22," 9:40 AM"," 11:10 AM","STRA","106","TTH","SSH","300"
"HIS","HIS-381",3,"14/WI",2014,"WI",25,6," 10:55 AM"," 1:15 PM","STRA","315","MTWTH","SSH","300"
"HIS","HIS-382",3,"14/SP",2014,"SP",24,15," 1:00 PM"," 2:30 PM","STRA","201","TTH","SSH","300"
"HIS","HIS-382",3,"17/SP",2017,"SP",24,9," 1:00 PM"," 2:30 PM","STRA","201","TTH","SSH","300"
"HIS","HIS-384",3,"18/SP",2018,"SP",24,10," 9:40 AM"," 11:00 AM","STRA","210","TTH","SSH","300"
"HIS","HIS-386",3,"15/FA",2015,"FA",24,20," 9:40 AM"," 11:10 AM","STRA","106","TTH","SSH","300"
"HIS","HIS-386",3,"18/SP",2018,"SP",24,8," 1:00 PM"," 2:30 PM","STRA","314","TTH","SSH","300"
"HIS","HIS-387",3,"17/FA",2017,"FA",25,11," 1:00 PM"," 2:30 PM","STRA","314","TTH","SSH","300"
"HIS","HIS-387",3,"13/SP",2013,"SP",25,21," 1:00 PM"," 2:30 PM","STRA","201","TTH","SSH","300"
"HIS","HIS-387",3,"16/SP",2016,"SP",25,14," 9:40 AM"," 11:10 AM","STRA","201","TTH","SSH","300"
"HIS","HIS-388",3,"16/FA",2016,"FA",24,22," 9:40 AM"," 11:10 AM","STRA","201","TTH","SSH","300"
"HIS","HIS-388",3,"18/FA",2018,"FA",24,17," 9:40 AM"," 11:10 AM","STRA","210","TTH","SSH","300"
"HIS","HIS-399T",3,"18/FA",2018,"FA",24,7," 1:00 PM"," 2:30 PM","STRA","208","TTH","SSH","300"
"HIS","HIS-399T.2",3,"14/SP",2014,"SP",24,24," 11:30 AM"," 12:30 PM","KAIC","104","MWF","SSH","300"
"HIS","HIS-399T.5",3,"13/WI",2013,"WI",24,7," 10:55 AM"," 1:10 PM","COVE","3","MTWTH","SSH","300"
"HIS","HIS-401",3,"16/SP",2016,"SP",24,12," 4:20 PM"," 5:50 PM","STRA","201","TTH","SSH","400"
"HIS","HIS-401",3,"17/SP",2017,"SP",24,8," 3:20 PM"," 4:20 PM","KAIC","107","MWF","SSH","400"
"HIS","HIS-401",3,"13/SP",2013,"SP",36,20," 4:20 PM"," 5:50 PM","STRA","201","TTH","SSH","400"
"HIS","HIS-401",3,"14/SP",2014,"SP",36,13," 4:20 PM"," 5:50 PM","STRA","201","TTH","SSH","400"
"HIS","HIS-401",3,"18/SP",2018,"SP",25,16," 3:20 PM"," 4:20 PM","KAIC","107","MWF","SSH","400"
"HIS","HIS-401",3,"15/SP",2015,"SP",24,17," 8:00 AM"," 9:30 AM","STRA","201","TTH","SSH","400"
"HIS","HIS-490",1,"16/FA",2016,"FA",12,4," 3:20 PM"," 4:20 PM","STRA","314","M","SSH","400"
"HIS","HIS-490",1,"17/FA",2017,"FA",24,12," 3:20 PM"," 4:20 PM","STRA","210","M","SSH","400"
"HIS","HIS-490",1,"17/SP",2017,"SP",24,12," 3:20 PM"," 4:20 PM","BOON","103","M","SSH","400"
"MATPH","CSC-150",4,"15/FA",2015,"FA",20,14," 10:20 AM"," 11:20 AM","BOON","132","MTWF","NSM","100"
"MATPH","CSC-150",4,"14/FA",2014,"FA",20,16," 11:30 AM"," 12:30 PM","BOON","104","MWF","NSM","100"
"MATPH","CSC-150",4,"14/FA",2014,"FA",20,16," 9:40 AM"," 10:40 AM","BOON","104","T","NSM","100"
"MATPH","CSC-150",4,"17/SP",2017,"SP",24,15," 10:20 AM"," 11:20 AM","BOON","134","MTWF","NSM","100"
"MATPH","CSC-150",4,"15/SP",2015,"SP",20,23," 11:30 AM"," 12:30 PM","BOON","104","MWF","NSM","100"
"MATPH","CSC-150",4,"15/SP",2015,"SP",20,23," 9:40 AM"," 10:40 AM","BOON","104","T","NSM","100"
"MATPH","CSC-150",4,"16/FA",2016,"FA",24,10," 10:20 AM"," 11:20 AM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-150",4,"16/SP",2016,"SP",20,15," 10:20 AM"," 11:20 AM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-150",4,"13/FA",2013,"FA",20,21," 11:30 AM"," 12:30 PM","KAIC","201","MWF","NSM","100"
"MATPH","CSC-150",4,"13/FA",2013,"FA",20,21," 9:40 AM"," 10:40 AM","KAIC","201","T","NSM","100"
"MATPH","CSC-150",4,"13/SP",2013,"SP",20,19," 11:30 AM"," 12:30 PM","KAIC","201","MWF","NSM","100"
"MATPH","CSC-150",4,"13/SP",2013,"SP",20,19," 9:40 AM"," 10:40 AM","KAIC","201","T","NSM","100"
"MATPH","CSC-150",4,"14/SP",2014,"SP",20,20," 11:30 AM"," 12:30 PM","BOON","124","MWF","NSM","100"
"MATPH","CSC-150",4,"14/SP",2014,"SP",20,20," 9:40 AM"," 10:40 AM","KAIC","201","T","NSM","100"
"MATPH","CSC-150",3,"18/FA",2018,"FA",20,13," 2:10 PM"," 3:10 PM",NA,NA,"MWF","NSM","100"
"MATPH","CSC-150",4,"17/FA",2017,"FA",20,5," 8:00 AM"," 9:00 AM","BOON","132","MTWF","NSM","100"
"MATPH","CSC-150",4,"18/SP",2018,"SP",20,17," 1:00 PM"," 2:00 PM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-150",4,"15/FA",2015,"FA",20,10," 1:00 PM"," 2:00 PM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-150",4,"16/SP",2016,"SP",20,13," 10:20 AM"," 11:20 AM","BOON","216","MTWF","NSM","100"
"MATPH","CSC-150",4,"17/FA",2017,"FA",20,15," 2:10 PM"," 3:10 PM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-150",3,"18/FA",2018,"FA",20,9," 9:10 AM"," 10:10 AM",NA,NA,"MWF","NSM","100"
"MATPH","CSC-150",4,"16/FA",2016,"FA",24,6," 2:10 PM"," 3:10 PM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-150",4,"17/SP",2017,"SP",24,10," 1:00 PM"," 2:00 PM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-152",4,"15/FA",2015,"FA",20,16," 10:20 AM"," 11:20 AM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-152",4,"16/FA",2016,"FA",20,20," 3:20 PM"," 4:20 PM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-152",4,"17/FA",2017,"FA",20,11," 10:20 AM"," 11:20 AM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-152",4,"18/FA",2018,"FA",20,9," 10:20 AM"," 11:20 AM","BOON","104","MTWF","NSM","100"
"MATPH","CSC-160",3,"15/SP",2015,"SP",20,13," 2:10 PM"," 3:10 PM","BOON","134","MWF","NSM","100"
"MATPH","CSC-160",3,"16/SP",2016,"SP",24,18," 2:10 PM"," 3:10 PM","BOON","104","MWF","NSM","100"
"MATPH","CSC-160",3,"18/SP",2018,"SP",24,10," 2:10 PM"," 3:10 PM","BOON","104","MWF","NSM","100"
"MATPH","CSC-160",3,"14/SP",2014,"SP",20,20," 2:10 PM"," 3:10 PM","COVE","4","MWF","NSM","100"
"MATPH","CSC-235",3,"16/WI",2016,"WI",24,12," 1:30 PM"," 4:00 PM","BOON","106","MTWTHF","NSM","200"
"MATPH","CSC-235",3,"18/SP",2018,"SP",24,11," 11:30 AM"," 12:30 PM","KAIC","104","MWF","NSM","200"
"MATPH","CSC-235",3,"14/WI",2014,"WI",20,10," 1:30 PM"," 3:15 PM","BOON","132","MTWTHF","NSM","200"
"MATPH","CSC-270",3,"14/SP",2014,"SP",4,4," 9:40 AM"," 11:10 AM","BOON","102A","TTH","NSM","200"
"MATPH","CSC-270",3,"15/SP",2015,"SP",20,17," 9:40 AM"," 11:10 AM","KAIC","201","TTH","NSM","200"
"MATPH","CSC-270",3,"17/SP",2017,"SP",24,26," 9:40 AM"," 11:10 AM","BOON","116","TTH","NSM","200"
"MATPH","CSC-270",3,"18/SP",2018,"SP",24,12," 9:40 AM"," 11:10 AM","BOON","104","TTH","NSM","200"
"MATPH","CSC-340",3,"15/WI",2015,"WI",20,10," 1:20 PM"," 3:35 PM","BOON","134","MTWTH","NSM","300"
"MATPH","CSC-340",3,"17/SP",2017,"SP",24,16," 11:30 AM"," 12:30 PM","BOON","134","MWF","NSM","300"
"MATPH","CSC-350",3,"15/FA",2015,"FA",25,6," 11:30 AM"," 12:30 PM","BOON","134","MWF","NSM","300"
"MATPH","CSC-350",3,"17/FA",2017,"FA",25,8," 10:20 AM"," 11:20 AM","BOON","132","MWF","NSM","300"
"MATPH","CSC-455",3,"16/FA",2016,"FA",24,5," 11:30 AM"," 12:30 PM","BOON","134","MWF","NSM","400"
"MATPH","CSC-455",3,"18/FA",2018,"FA",25,2," 2:10 PM"," 3:10 PM",NA,NA,"MWF","NSM","400"
"MATPH","CSC-480",2,"16/FA",2016,"FA",24,5," 8:00 AM"," 9:00 AM","BOON","134","TTH","NSM","400"
"MATPH","CSC-480",2,"17/FA",2017,"FA",25,7," 1:00 PM"," 2:00 PM","BOON","104","TTH","NSM","400"
"MATPH","CSC-480",2,"18/FA",2018,"FA",25,1," 1:00 PM"," 2:00 PM",NA,NA,"TTH","NSM","400"
"MATPH","CSC-480",2,"13/FA",2013,"FA",20,4," 2:30 PM"," 4:30 PM","BOON","102A","TH","NSM","400"
"MATPH","CSC-481",1,"15/FA",2015,"FA",10,4," 10:20 AM"," 11:20 AM","BOON","102","TH","NSM","400"
"MATPH","CSC-482",3,"16/SP",2016,"SP",25,4," 8:00 AM"," 9:30 AM","BOON","134","TTH","NSM","400"
"MATPH","CSC-482",3,"17/SP",2017,"SP",24,5," 8:00 AM"," 9:30 AM","BOON","134","TTH","NSM","400"
"MATPH","CSC-482",3,"18/SP",2018,"SP",25,7," 1:00 PM"," 2:30 PM","BOON","134","TTH","NSM","400"
"MATPH","CSC-490",3,"18/WI",2018,"WI",24,5," 2:10 PM"," 5:10 PM","BOON","104","MTWTHF","NSM","400"
"MATPH","CSC-490",3,"19/WI",2019,"WI",24,0," 1:30 PM"," 4:00 PM",NA,NA,"MTWTHF","NSM","400"
"MATPH","CSC-490",3,"17/WI",2017,"WI",20,8," 1:00 PM"," 3:30 PM","BOON","104","MTWTHF","NSM","400"
"MATPH","GEO-101",3,"15/FA",2015,"FA",28,13," 9:10 AM"," 10:10 AM","BOON","106","MWF","NSM","100"
"MATPH","GEO-101",3,"16/FA",2016,"FA",28,13," 9:10 AM"," 10:10 AM","BOON","106","MWF","NSM","100"
"MATPH","GEO-101",3,"17/FA",2017,"FA",14,11," 9:10 AM"," 10:10 AM","BOON","106","MWF","NSM","100"
"MATPH","GEO-101",3,"18/FA",2018,"FA",14,15," 9:10 AM"," 10:10 AM",NA,NA,"MWF","NSM","100"
"MATPH","GEO-101L",1,"15/FA",2015,"FA",14,5," 2:10 PM"," 5:10 PM","BOON","106","W","NSM","100"
"MATPH","GEO-101L",1,"16/FA",2016,"FA",14,13," 2:10 PM"," 5:10 PM","BOON","106","TH","NSM","100"
"MATPH","GEO-101L",1,"17/FA",2017,"FA",14,11," 2:10 PM"," 5:10 PM","BOON","106","TH","NSM","100"
"MATPH","GEO-101L",1,"18/FA",2018,"FA",14,15," 2:10 PM"," 5:10 PM",NA,NA,"TH","NSM","100"
"MATPH","GEO-101L",1,"15/FA",2015,"FA",14,8," 2:10 PM"," 5:10 PM","BOON","106","TH","NSM","100"
"MATPH","GEO-150",3,"16/WI",2016,"WI",25,25," 9:00 AM"," 11:30 AM","BOON","106","MTWTHF","NSM","100"
"MATPH","GEO-150",3,"18/SP",2018,"SP",28,26," 10:20 AM"," 11:20 AM","BOON","106","MWF","NSM","100"
